关键词,博主,内容,日期,点赞数,评论数,转发数
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,明天要做的事情：早起、去单位食堂吃午饭、去台州晚报编辑部取需要校对的书稿、去台州城市网领取抽中的口罩、去欧尚超市买零食和水果、洗衣服收进衣服、还中信银行信用卡账单和花呗、整理书、参加阅读马拉松活动、上班、下班后把放在办公室的一个苹果带回。 ,2020-03-04,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,用户6520030499,那天大家一起愉快地吃了一顿早饭但是都没有人提醒我假睫毛飞了一半 ,2020-03-04,1234,322,4
吃饭 早饭 午饭 晚饭 夜宵,用户6643435099,吃完晚饭出去散步 ,2020-03-05,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,澄泓-研究君,明确和老铁说，早盘有量，没大风险！别慌！铁粉们午饭后集合点圈赞多互动，多留言，多点赞，微博最新的玩儿法，就是只有这样，你才能成我的铁粉。。。后期我会推出很多，仅铁粉可见的深度干货，抓紧变铁粉，现在还来得及 点赞后留个言，看看自己的留言左上角，是否有【铁粉】字样 ...全文,2020-03-05,86,41,1
吃饭 早饭 午饭 晚饭 夜宵,人五_,我写这个纯粹是一个记录，记录肺炎下自己的所见所闻，并没有别的意思，也可以理解。也是因为理解，我不想让别人紧张所以选择没吃饭。大家看就看，我相信大多数人在这种情况下都会做这种选择，不用批判也不用安慰我或者劝我，我没有情绪，觉得挺有意思的。,2020-03-05,286,37,10
吃饭 早饭 午饭 晚饭 夜宵,邢立达,饿了，我午饭是1/2的南瓜宝宝，还是叫贝贝南瓜啥的。,2020-03-05,322,70,3
吃饭 早饭 午饭 晚饭 夜宵,慕小月moon,#当代辣妈等级表#我爱旅行爱自由爱生活爱你们 你们最好自己吃饭自己睡觉自己收拾玩具别惦记我的吃的，把该干的活干干好乱发脾气可不好，你哭你的我只当听不见 ,2020-03-05,1796,240,44
吃饭 早饭 午饭 晚饭 夜宵,人五_,说实话我真的有点懂外国人不戴口罩和歧视戴口罩。这个行为当然是不对的。但我在法兰克福机场，周围的外国人全部都不带口罩，正正常常地样子，包括服务台、换登机牌的值机人员和打扫卫生的清洁人员。大家聊天，逛免税店，吃饭喝酒，真的觉得这个世界一切如常，人会放松。我一个人带着口罩，觉得 ...全文,2020-03-06,1154,109,15
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,刚被小滑头摆了一道我在吃饭呢，她拉着我去玩我说妈妈肚子饿饿，要吃饭，你不能不让我吃饭吧？夏夏听了犹豫了一下（被我道德绑架成功）。然后摸着自己肚子说：肚子痛痛。我一听，居然会说自己肚子痛痛了？是真的假的呀，也不敢怠慢，赶紧抱起来摸摸肚子，但是看她又不像真的痛。我说是不是 ...全文,2020-03-06,59,15,0
吃饭 早饭 午饭 晚饭 夜宵,邢立达,饿了。嘤嘤嘤了一下，发现不如不饿的时候好听……你们吃啥夜宵了？ ,2020-03-06,632,299,12
吃饭 早饭 午饭 晚饭 夜宵,鱼里麻里,经历了近两个月的变形记，作息时间变得格外规律，每天9:00起床打卡、9:30吃早餐、10:00画图、16:00出去锻炼、19:00吃个晚饭逛逛超市。最近出汗量巨大，早睡早起身体棒棒～ ,2020-03-06,69,20,0
吃饭 早饭 午饭 晚饭 夜宵,郑湫泓Jade,今天晚上6点整 ！我在家 等着与大家 直！播！连！线！哦！吃完晚饭来#见面吧电台# 和我电联666～～@QQ音乐见面吧电台官博 @飒娱 @酷燃视频网页链接 ,2020-03-07,2729,439,307
吃饭 早饭 午饭 晚饭 夜宵,相忘于江湖可矣,【突发！#福建泉州宾馆倒塌#，有人员被埋】今晚7点多，福建泉州鲤城区南环路的一家宾馆倒塌，现场有人员被埋。据目击者称事发时，自己正在家中吃饭，突然听到一声巨响，还以为是爆炸，跑到阳台看发现对面的整幢倒塌了。目前，救援人员已赶到现场搜救。@人民网福建频道 ,2020-03-07,0,10,1
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,双休日第二天。雨停放晴，气温回升。早起，去献血。午饭在血站食堂吃。中午回来洗衣服。全天未去单位。 ,2020-03-07,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,用户6520030499,每天七天起床先给自己做点东西吃然后洗个澡 敷面膜眼膜和豆豆玩会然后激动地等爸爸起床起来下一会五子棋军棋然后和妈妈一起做午饭吃完饭陪爸妈一起看电视在院子里溜达会然后激动地等晚饭吃完晚饭准时困了上床睡觉最近每天都是提前养老般的生活【这就是周濛濛的一天】 ,2020-03-07,1450,440,4
吃饭 早饭 午饭 晚饭 夜宵,有个小脑袋嗑嗑,是来娶我呢//@躁狂的暗暗:来了来了//@pd今天吃饭了么://@欺寒:#朱一龙从地球出发##ELLE4月刊#,2020-03-08,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,学会了“为什么”以后拉我去玩玩具，我说妈妈在吃饭，她说“为什么，为什么要吃饭”（天问）。我让她收玩具，她说“为什么，为什么要收玩具？”仿佛想起了小时候质问我妈为什么要叠被子反正晚上还要弄乱的自己。 ,2020-03-08,60,18,1
吃饭 早饭 午饭 晚饭 夜宵,张批话,伍佰老师的《突然的自我》有个妙处就是在live版里有两句“来来来，喝完这杯，还有一杯～～喝完这杯，还有三杯”我爸最喜欢这首歌的时候，每天晚饭后都得一手拿杯一手拿酒跟着唱两遍，一个月后歌儿唱得接近原版，腰围也粗了一寸。 ,2020-03-09,127,19,3
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,今晚吃饭前跟她一起涂色，第一次涂色，做得还不错！看她认真的小舌头👅 ,2020-03-09,100,43,4
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,你们在吃夜宵吧？然而我到清迈的第一天，就开始运动了 ,2020-03-09,42,18,6
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵是鸡蛋酒酿和蛋糕，但是我去的时候蛋糕居然没有了，不知道是被一些人多占多拿了还是本来提供的就不多。酒酿味道还是可以的，特别是比较热，不像以往总是微热。 ,2020-03-10,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,吃饭拍照这个事儿其实是很容易分清楚的。每次吃饭前，我基本都会礼貌性的我问一下，有没有人要拍照鸭～但因为热爱生活拍照记录和你是个土鳖，这是两码事儿，也很容易分辨。上次聊起我很欣赏的一个女生，叫滴滴，不知道你们还记不记得，滴滴她基本没有自媒体社交活动，但他每次都会拍，但她也就意思 ...全文,2020-03-10,352,89,26
吃饭 早饭 午饭 晚饭 夜宵,用户6520030499,第一天：“妈 我帮你刷碗吧！”“哎呦濛濛太乖了！真好！来 亲一个！”第二天“妈妈我来刷碗吧！”“好呀谢谢濛濛！”第三天我还在一边吃饭一边看电视妈妈：“今天谁来刷碗？”我：“我来吧妈妈”第四天我吃完想躺沙发上休息一会妈妈：“你先去把碗刷了周小濛！” ,2020-03-11,1962,555,19
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,下午吃芒果。晚饭到便利店买了一块鸡排和一个红糖馒头，当晚饭，带到办公室吃。 ,2020-03-12,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,//@INTER梦回:看你了你上次说的回复，现在我鼓励娃子主动关电视，这两天晚上有效果，比如昨天，晚饭前跟小孩说好可以看电视，但得好好吃饭并且外出散步后再回来看，并且到时间得自己关电视。然后执行力很好，18：40吃完饭，外出散步到19：40，小孩回来看到20：15准时自己关掉。感谢奶舅,2020-03-13,4,1,0
吃饭 早饭 午饭 晚饭 夜宵,张小梦的铅笔头,小孩子们从来都是最享受当下洗手的时候认认真真的洗打出泡泡欢喜的玩儿一玩儿，嘻嘻哈哈刷牙的杯子掉在水池里漂起来真好玩开心的笑走路的时候看到地上的小虫子蹲下来数一数它有几只脚大人们总是催促快些，再快些饭要凉了上学要迟到了刷牙的时候想吃饭吃饭的时候想上班上班 ...全文,2020-03-13,4,4,1
吃饭 早饭 午饭 晚饭 夜宵,敏从心来,愿神看顾武汉湖北人民的生活吃饭出行工作需求，求神使湖北人们生活能尽快恢复正常，神呐，这次疫情湖北武汉的人民付出很多，求神怜悯看顾，拯救他们生命认识你的同时，愿你怜悯仁慈的名在那里传播，求神看顾他们生活正常的需求，即便因为疫情今年经济会有些难，但求神使人们都有工作满足人们的基本需求 ...全文,2020-03-13,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,二三线小镇文艺青年,看到很多关于武汉及湖北其他地区普通人吃饭的报道，我突然意识到在不知道他们正在经历的苦难，而向他们高喊“加油”真的是一种伤害！ ,2020-03-13,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,梦回龙城-宋律师,圆宝:我只是饿了，等吃饭。😍,2020-03-14,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,今天是抵蓉居家隔离第七天，回国第九天，水银温度计五分钟腋温36.5，耳温枪耳温37.1。在家考古SHE的演唱会，youtube用不了，还好有bilibili，午饭外卖点了蒜苔肉丝和蒸蛋，物管帮我放在门口，我不用出门，打开门拿进来就可以吃，背了30个fffp2口罩回来，一个没用。想剪头发，想逛街，想买衣服，没 ...全文,2020-03-14,694,116,4
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,戴口罩吃饭就算了，就是觉得应该留个洞喝奶茶🥤//@夜的影子-迷雾行走:我来表演个戴口罩吃饭。,2020-03-15,13,4,0
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,→//@小肉圆儿的大肉圆儿:为了解决这个问题，我带着手机下楼，加了遛娃的妈妈们的手机，搞了一个小区的妈妈群。然后，小区差不多大的孩子，就3个妈妈带3个孩子，或者4个妈妈带4个孩子。小孩一起玩，玩具共享；买菜也共享；妈妈一起摘菜轧是非。白天妈妈轮流烧饭，大家轮流吃饭。车轮式喂饭，小孩抢饭吃,2020-03-16,4,1,1
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,昨天下午出门，本来要去吃饭然后上班，我跟夏酱爸说没什么衣服穿，夏酱爸马上掉头去商场，带我去买衣服。我说我们怎么这么幸福啊，可以做自己想做的事情，有自己的时间。夏酱爸说：幸福的秘密是自由，自由的秘密是勇气。这两句话细品，说得太好了，太贴切了！如果我没有自由，我不可能像现在一 ...全文,2020-03-16,221,62,10
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵不知道吃什么。千万别又是年糕啊！ ,2020-03-17,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,二分糖,我肚子咕咕叫的声音是大自然最动听的声音之一，这意味着吃饭的时间到了。 ,2020-03-18,81,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,一个思考：有效 ≠ 上策之前提过夏夏同理心很强，只要我装哭，她就会因为怕我难过而配合我的要求，比如我一哭她就吃饭，我一哭她就关电视，我一哭她就自己收拾玩具。但是在我总结出她这个“特点”之后，我就极少利用这一点去让她顺从我了。宁愿用一些比较没用、低效率的办法，比如讲道理啊、等啊 ...全文,2020-03-18,199,46,20
吃饭 早饭 午饭 晚饭 夜宵,玛格丽特是马哥啊,#全球疫情##意大利疫情# 居家隔离的第二十五天前天看电影，有个片段是警察上去受害者家吃饭，受害者的妈妈问警察“眉豆凤爪汤，啱饮呀？”突然想起很久没有煲汤了~所以今日份给自己简单煲了萝卜排骨汤，加了凤爪和菌菇。（我不确定加凤爪会不会串味，但是就是想加） ...全文,2020-03-19,4,4,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天夜宵不知道吃什么，千万别又是年糕和水饺了。 ,2020-03-19,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,Zzzzzif,不是不重视宣传，而是太重视宣传，导致不惜一切手段也要抢占舆论阵地。有人说革命不是请客吃饭，就有人说不能以彼之道还施彼身。最吊诡的是每一方似乎都有完整的论据支撑自己的理论，所以只有历史才会告诉我们谁对谁错,2020-03-20,2,2,0
吃饭 早饭 午饭 晚饭 夜宵,SD下海的杨大夫,【归国隔离日记】第四天，除了时差还是很重之外，身体一切正常。昨天晚上楼管通过微信通知，我所在的隔离点已经可以开始点外卖。推测是因为已经食宿费用自理，已经给了隔离人员选项是否要统一配送餐食，那么自然也要给自行解决吃饭问题的选项。但是同时提出了两点要求：1.烟、酒、火机不予以配送； 2.  ...全文,2020-03-20,29,24,2
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,饭渣自己吃饭啦！ 小短腿夏酱的微博视频 ,2020-03-20,131,73,2
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,双休日第二天，天气倒是晴好，就是依旧刮大风，白天较热。午饭吃土豆腊肠煲仔饭。6点到办公室，上会网。 ,2020-03-21,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,多希望有更多课代表这样相互帮助，奶舅可以多点时间休闲娱乐（已经没时间娱乐了）//@是时候该改个名字啦:这题我会，可口的饭菜 自主进餐 多锻炼消耗体力//@WanGewange:奶舅，我家宝宝两岁多一点，不喜欢吃饭，每天只吃一点点，怎么办,2020-03-22,3,0,0
吃饭 早饭 午饭 晚饭 夜宵,鱼里麻里,起床吃饭饭了～ Crrrrsh的微博视频 ,2020-03-22,43,13,3
吃饭 早饭 午饭 晚饭 夜宵,宁秋草,夜宵～一定要在最安静的时候吃甜点～是幸福的味道～哈哈哈哈哈 ,2020-03-23,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,食堂的夜宵三鲜面真心不错。青菜、蛤蜊、虾、荷包蛋、汤汁。不过这在很大程度上也和厨师有关，同样的食材、工具、步骤，不同的人做出来的口味可以差别很大。 台州 ,2020-03-23,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,慕小月moon,#女生买东西时的逻辑#1000块的衣服可以买  6块钱的邮费不行超市东西可以买，差两块不包邮不行吃饭三五百ok，外卖没凑够满减不行旅游吃大餐很赞，不提供免费茶水no way ,2020-03-23,52,52,40
吃饭 早饭 午饭 晚饭 夜宵,早春不過一顆樹,才发现没有吃晚饭 ,2020-03-24,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,真的，说起来挺凄惨的，我这辈子就没被女孩子追过，所以我也不知道这是啥感觉，当然也没有这种烦恼，但我倒是被男的追过，还被骚扰过。之前我大学有一个室友，我和他认识很多年了，我们当时都是辩论队的，一起训练，平时也一起出去玩儿，晚上一起吃夜宵，一直待在一起。我之前问他你是不是gay啊，因 ...全文,2020-03-25,487,133,3
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【2020年3月26日】昨天晚上因为等稿，到凌晨1点10分许才下班，1点17分签退，骑车回来，1点37分进门，2点47分睡。上午8点一刻左右第一次醒，不久又继续睡，再次醒来是9点多，睡了大概7个小时。上午9点01分收到血站发来的24日捐献血小板检测合格短信通知，昨天即已知道结果。午饭吃土豆腊肠煲仔饭，两样 ...全文,2020-03-26,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,SP姐姐,晚饭我激动地和叮当奶奶交流：妈！萧山甘蔗要17！真是太贵了！ 叮当奶奶抬头：诶呀你不知道，戴村今天甘蔗20了！ 妈呀，这个涨幅。,2020-03-27,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,昨晚一直梦到前任。不是一个梦梦到他，是反反复复醒了好多次，一睡着又是他，这会睡下去他给我打电话叫我吃饭，醒了上个厕所再睡下去他叫我上课，无论醒了多少次睡下去都还是他，鬼打墙一样，自己都想跟自己说到底有完没完。 ,2020-03-27,2491,319,19
吃饭 早饭 午饭 晚饭 夜宵,用户6520030499,“濛濛你明天要干嘛？”“我要出门”“去干嘛？”“不告诉你”“我可以送你”“我要去华尔道夫”“你去华尔道夫干嘛？”“你管呢！我不告你”“你要去那吃饭我没准可以帮你打折啊”“真的吗？我去吃下午茶”“哦～原来是和朋友约了下午茶”“那妈妈你能帮我打折吗”“不能 不值得”…… ...全文,2020-03-27,1820,848,6
吃饭 早饭 午饭 晚饭 夜宵,乔乔eureka,每天吃饭的时候刷安家，最近看到和小提琴初学女孩家和神经衰弱男家因为噪音打架的情节，剧里那跑调的琴声是真的很折磨人 想知道小时候学弦乐的同学们有没有被邻居敲门投诉过（。 ,2020-03-28,17,14,1
吃饭 早饭 午饭 晚饭 夜宵,鱼里麻里,摸鱼日记：今天给自己煮了个不正宗火锅粉，尝了尝味道有点淡，又加了一坨火锅底料（作死），辣穿了……我觉得在座的各位没人可以忍受这个辣度！！！点了一个草莓🍧，满满一口，冻到牙齿打架，今天外面好像还下雪了……手脚冰凉猫猫睡了一整天，在考虑要不要叫他起床吃饭 ,2020-03-28,42,24,0
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,#奶舅被迫营业#25，评论抽5元中奖体验【养育误区：事倍功半的叠音词】生活中，经常看到带3岁以下小孩玩的时候，家长会用吃饭饭、喝水水、睡觉觉，这样的叠音词。不少家长会认为用这样的方式可以跟小孩拉近距离，还有一些家长会觉得这样小孩更容易理解。但其实，在奶舅接触了上百个幼儿案例之后发现 ...全文,2020-03-29,85,89,30
吃饭 早饭 午饭 晚饭 夜宵,人五_,在意大利的时候，半夜一个人睡醒，打开手机常常会觉得后悔。现代人的关系好脆弱，软件上加了好友，聊天见面吃饭做爱，也开心过，互相喜欢过，一吵嘴斗气，想着“谁也不是没有谁不行”，微信一旦删掉，就再也找不到了。本身就是永远都不会有交集的人，不同的朋友圈子，不同的学历职业，不同的娱乐消 ...全文,2020-03-29,3896,395,480
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【2020年3月29日】双休日结束，今天开始上班。转眼间就是3月底了，清明小长假都要到来了。上午10点多醒，主要是昨天睡得晚，到凌晨3点45分才睡。看新闻才知道前天是什么世界戏剧日，昨天是地球一小时活动日，后者是知道的，只是忘记了；前者倒是第一次听说，真是什么事物都可以拿来设立一个节日。午饭 ...全文,2020-03-29,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,元大元大元,下午上班前突然很冲动想去吃一碗辣辣的南霞牛肉粉，说去就去了。牛肉还是嫩嫩的很好吃，但是我不喜欢老板娘打量我的眼神，并且认出了我的工作所在地，并且确定我的工作，并且确定我这个时间是否要上班……到吃晚饭的时候也不饿，潦草地吃了碗稀饭。不喜欢这次吃面的经历，下次不吃了。 ,2020-03-31,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,今天对接了一大堆工作（同事都回家带娃了），回到家感觉累吐了，夏酱爸也已经连续通宵了两晚了，断续只睡了几个小时吧，指望不上他了，于是吃完晚饭我眯了半小时，就赶紧起来陪娃。没有精力跟她做游戏了，就先抱着她陪她看了一会科学动画片，然后给她洗澡，最后陪着她学了会儿英文，算是实现一 ...全文,2020-03-31,75,43,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,总结一下昨天（周一）上班的第一天，我们三位妈妈：妈妈一号来了一上午，中午12点回家喂娃吃饭哄娃睡觉了。妈妈二号带娃上班为避开地铁高峰，十点半上班四点半下班。妈妈三号（我本人），十点上班，下午把娃带来工作室，一半沟通一半陪玩，发现毫无工作效率……所以我每天都在纠结，是把娃带去 ...全文,2020-03-31,50,7,1
吃饭 早饭 午饭 晚饭 夜宵,于强的台湾观察,新推出的，国民党江启臣主席的网络广告形象，你觉得应该给小编加个🍗还是应该让小编午饭只喝矿泉水算了 ,2020-04-01,142,102,11
吃饭 早饭 午饭 晚饭 夜宵,人五_,胡苹果好会阴阳怪气哈。中午吃饭叫服务员下菜，服务员半天不来，最后来了，他跟服务员说，算了，我们自己下吧，感觉你也挺累的。 ,2020-04-01,2929,163,6
吃饭 早饭 午饭 晚饭 夜宵,飞翔的小月半月半,不可辜负的美食超话#新浪美食品鉴团##杭州美食推荐##杭州探店分享#杭州探店超话#杭州美食#杭州美食超话#不可辜负的美食# 晚上跑去这家叫七坊八巷市井火锅店吃饭，本来不抱什么期待，结果很好吃诶。比之前体感很差的某网红火锅好很多。整体式怀旧市井风格，五颜六色霓虹灯氛围，干干净净， ...全文,2020-04-02,12,6,4
吃饭 早饭 午饭 晚饭 夜宵,人五_,前天晚上方响屁说中午一起吃饭吃兔子，结果中午她整个消失，电话打不通微信不回，快两点才说她醒了，三点才到。我一见她就说你知不知道我们等你多久，你说的中午吃饭又不接电话不回微信吧啦吧啦…她真的马上在春熙路新世界百货外面那个大十字路口对着我下跪。吓死了，一句话都不敢再说了。 ,2020-04-02,3924,194,22
吃饭 早饭 午饭 晚饭 夜宵,人五_,其实我以前真的很怕胡苹果和方响屁这一类网红，他们真的看起来很不好惹。之前最开始看方响屁视频的时候，我以为她是那种认识很多大老板，出入都要男生帮她拿包，和男生一起从来不付钱，随时昂着头趾高气昂爱骂人看不起人那种大小姐。结果她走卑微路线，她真的是我见过最卑微的女网红，和直男吃饭主 ...全文,2020-04-02,12502,491,182
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,周中天黑前回家的小朋友普遍作息更规律，家长操心少//@阿毛喵酱呀:晚上不出门这个是宝宝小时候怕黑，就比较少出去。现在晚上八点要睡觉，七点要洗澡，六点吃晚饭，那么五点半要回家做饭也就没时间出去了,2020-04-03,2,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,吃饭的时候小殊说他前任有关注我，这几天的微博应该都看到了。我说，那他知道你是0吗？他说，还不知道。（hello！小殊的前男友，你在看吗？给你说，小殊是0！ ,2020-04-03,2579,221,2
吃饭 早饭 午饭 晚饭 夜宵,人五_,吃饭的时候小殊说他前任有关注我，这几天的微博应该都看到了。我说，那他知道你是0吗？他说，还不知道。（hello！小殊的前男友，你在看吗？给你说，小殊是0！ ,2020-04-03,2579,221,2
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【2020年4月4日】清明节，双休日第二天，清明小长假第二天。全国哀悼日，全国各地各界悼念在新冠肺炎中牺牲的烈士和逝世的同胞。又睡到中午11点半才醒，凌晨4点多睡的，睡的时间比昨天还长。天气还是不太好，全天阴，唯一的利好是始终未下雨；气温还是很低，有点冷，和前几天差不多。午饭吃腊肠煲仔饭 ...全文,2020-04-04,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,好孩子//@我是一条小小小鱼:我小学那会，都是吃完晚饭写完作业就出门跟小伙伴疯玩，但是都会好自觉九点就躺床上睡觉,2020-04-05,1,0,1
吃饭 早饭 午饭 晚饭 夜宵,慕小月moon,#成年人常见潜台词#改天一起吃饭吧…… ,2020-04-05,87,73,37
吃饭 早饭 午饭 晚饭 夜宵,阮冬冬冬,老子不管 老子就要说//@想名字总是让人蛋疼: 只是不准批评罢了，那“吃饭砸锅”攻击拿津贴者的人，对不拿津贴者也不是就任他讲了，换其他理由,2020-04-06,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,张小梦的铅笔头,这个假期就这样了，本来还想挖点野菜，一棵都没看见娃子长大了真好，可以自己跑，自己吃饭，省了好多力气，几年前带他来的艰难景象历历在目 ,2020-04-06,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,哈哈哈哈//@13是个爷:我家告知他吃饭的时候饭烧的话吹一吹，有天我爸让娃给他捶捶腿，娃冲着我爸的腿吹了吹,2020-04-07,6,1,2
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,我怀孕的时候吃得唯一比较奢侈的东西是哈根达斯小盒冰淇淋，孕早期吐得厉害的时候老公给我买的，后来也没有了。早午饭都在单位饭堂吃，健康又营养，晚饭都在吃麦当劳，开心又快落✌️。 ,2020-04-07,56,63,2
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,这题太难了我不会！娃最近自己开始肯吃生长曲线才好看点，我没有方法供参考！//@芝士忙忙的:夏酱妈妈康康我哇，孩子偏瘦偏矮有没有什么好办法呀，吃饭不肯吃,2020-04-08,19,19,2
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,#奶茶超过30元你还会再喝吗# 真的比一个午饭套餐还贵了，那天晚上跟老公点了两杯奶茶外卖一看70多吓一跳，以后喝之前要想一想了，也可能换成小牌子奶茶店的喝一下。 ,2020-04-09,76,68,1
吃饭 早饭 午饭 晚饭 夜宵,张批话,唉，别提了，她不仅跟男朋友一起睡觉，还能上桌吃饭，我第一次听到时都震惊了//@清凉心境界:仅仅是男朋友，都睡在一起了？,2020-04-10,757,34,6
吃饭 早饭 午饭 晚饭 夜宵,iBingo,#小学生错峰吃饭视频的真相#其实是本来安排一半的学生户外活动，一半在教室里吃饭。结果因为降温，那一半临时取消了户外活动，回教室等待…本来高高兴兴出门玩耍，现在却要眼巴巴看同桌吃饭，隔壁的小孩都馋哭了… iBingo的微博视频 ,2020-04-11,8,4,2
吃饭 早饭 午饭 晚饭 夜宵,奶舅_吴斌,大家有什么好的办法吗？//@秀秀_shooooo:昨晚晚饭喊半天不吃，惩罚不吃饭，跟我哭喊，还打我，我忍不住打了他pp，冷静一会后，抱着他先道歉了，马上也和我道歉了。到睡觉时候问我，是不是醒来就可以吃饭了。又好笑又心疼。惩罚应该怎么做，不伤感情又有效呢？,2020-04-11,7,8,0
吃饭 早饭 午饭 晚饭 夜宵,你的渡口_,不管怎样，都要记得好好吃饭呐！ 齐齐哈尔 ,2020-04-11,1171,292,5
吃饭 早饭 午饭 晚饭 夜宵,早春不過一顆樹,三叔确诊胃癌晚期去年年末在医院切除了胃疫情期间正好是春节然后在医院渡过了整个春节想想挺难受的得了这个病基本宣布死刑了胃没了再也不能大口大口的吃饭再也不能大口大口的喝酒现在每天只能靠点滴稀饭度日稍微硬一点的东西吃着就流泪那么大一个男子汉和他视频的时候瘦了一大截头发也都 ...全文,2020-04-12,0,1,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,最后一次和小华侨吃饭是去年九月，那个时候我们已经很久没做爱，我回国了一个多月，大家偶尔给对方的朋友圈点赞，时不时说几句话，已经在开始聊彼此新认识的男生。吃饭的时候，他和我说之前他喜欢上一个人。他说大概是在五月份，那是我和他关系的末期，我主动约过他几次，他大概约三次来一次，理由 ...全文,2020-04-12,4879,827,307
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天是星期天，食堂不提供夜宵。 ,2020-04-12,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【2020年4月12日】上午10点多醒，算相对比较早一点。昨天下了整整一天的雨到凌晨时分终于停了，不过阳台上的积水还没有干；一早彻底放晴，气温回升，一夜之间又重回春天；天气虽然放晴转好，但是昨天晚上开始的大风仍在持续。午饭吃烧麦、蛋黄鸡腿、虾排、茶叶蛋和草莓酸奶。草莓酸奶是买鸡腿和虾排便 ...全文,2020-04-12,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【2020年4月13日】又是新的一周开始。天气继续晴好，连续第二天，全天不冷不热。上午10点多醒，睡了7个多小时。再次登录APP查询，4月3日凌晨申报的2019年度个人所得税退税，税务部门已经审核通过了，国库还没有到账。午饭吃腊肠煲仔饭，另加一份腊肠，喝冰糖雪梨。下午洗衣服，昨天下午洗的衣服未收进 ...全文,2020-04-13,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,一个令人伤感的定律，越胖胃口越好//@蛋糕不要奶油Yz:现在吃饭好了很多呀,2020-04-13,36,20,1
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,早上带她出去，阿姨说喝了奶，还没吃早餐，我说没关系等下我给她买面包吃。中午阿姨带回家吃饭，发微信问我，是不是早上没给她吃东西，看把她饿得几个饺子一起塞嘴里。我才想起来早上买了面包她顾着玩不肯吃，后来我就忘了这事。 小短腿夏酱的微博视频 ,2020-04-13,107,42,5
吃饭 早饭 午饭 晚饭 夜宵,Brotopia,//@他只是个孩子啊:哈哈哈哈哈洗剪吹神作！//@我们去吃饭呀 :最后的中日混搭哈哈哈哈//@今天宜多元 :他们是不是看到头发就想剪//@小龚小龚脑袋空空 :这三个男人就是Tony Kevin Allen👌,2020-04-14,0,0,0
