关键词,博主,内容,日期,点赞数,评论数,转发数
疫情,邢立达,应该的，他们是最可爱的人，打了抗击疫情的上甘岭刚下来呢。赶紧睡觉，好好休息增加抵抗力。,2020-02-25,1193,74,422
疫情,一只蹦蹦跳跳的尤物,在疫情中，朝鲜，印度，印尼，三方纹丝不动，稳如磐石 ,2020-02-25,227,31,16
疫情,阿信的浪漫逃亡,买一张动车票，回家。//@富士数码影像世界:疫情过后，你最想做的事是什么呢？参与话题互动，把instax mini9带回家。,2020-02-26,0,0,0
疫情,帝零零壹,疫情爆发的前期，黄冈的确诊人数一直是湖北第二，中央督导组去了黄冈将卫健委主任撤职后黄冈控制的比较好，确诊病例稳定在3000以下，只有孝感，一路高歌猛进，在当前全国各省市都将新增降到个位数后孝感还保持二位数的高位增长。形式非常不容乐观。作为孝感人，看到这一点，非常不理解，为什么？  ...全文,2020-02-26,0,0,0
疫情,jiesi10001,//@吃瓜群众CJ://@大望路女青年://@花泽美美://@我是落生:疫情期男友要出去聚众喝酒，女孩阻止，被赤身果体殴打、扇耳光、掐脖、头撞墙、灌酒，威胁要打死她。逃出后报警，做了法医鉴定，JC把她的控告书扔在一旁：“他工作这么好，你这样会毁了人家”“你就是想弄死他！”“男人嘛”“他还比你小？”,2020-02-26,0,0,0
疫情,早春不過一顆樹,#全国确诊新型肺炎病例# 疫情下的上班路 深圳·天安云谷 ,2020-02-26,0,0,0
疫情,腹骂,不管死了多少人、也不管付出了多大的代价，反正只要把所有人全部发动起来，最终的结果肯定是会战胜病毒，能够交出抗疫成绩单。国际社会的海外网友纷纷表示：中国政府迅速、有效应对疫情，为其他国家争取了时间，感谢你们。这样的感谢虽谈不上是捧杀，但也不应该自作多情的认为是赞美。#腹语怒骂#,2020-02-26,0,0,0
疫情,澄泓-研究君,【盘前思考20200226】继续划重点-点赞是美德1【外盘】美股高位继续暴跌；2【大事】① 疫情海外蔓延② 美股第二日暴跌③ 定向（小农小微）贷款下调0.5%3【仓位】【5（保守）-8（激进）】成以内较为合适；4【策略】① 美股昨晚继续暴跌，逻辑是很清楚的，疫情在海外扩散，叠加股市高位， ...全文,2020-02-26,29,4,3
疫情,meredithshen,//@蔻蔻梁:前10分钟说的是遇到生化袭击。10分钟以后就说在全球疫情爆发下如何生存。很多知识，标准做法，是很棒。但我希望有生之年永远不要遇上，尤其是社会动荡部分太可怕了。,2020-02-26,0,0,0
疫情,老兔爷zy,#东京奥运会可能会取消#好不容易筹备好了，却遇到难以预测的＂疫情＂，如果取消损失太大了，还是延期举办为妥。 ,2020-02-26,0,0,0
疫情,霞勇同心,《除了中国，试问全球哪国能做到？钟南山院士发最强音，引发热议》疫情发生期间，大家每天都在关注疫情的发展状况，钟南山也会经常接受媒体的采访，将当前最新的疫情状况和大家进行分享。网页链接 ,2020-02-26,0,1,1
疫情,霞勇同心,《致敬！刷屏朋友圈的医学“天团”，究竟是何来头》自疫情发生以来，医务工作者聚集了全国人民的目光。网页链接 ,2020-02-26,0,0,0
疫情,侃侃而谈zp,#东京奥运会可能会取消#  东京奥运会可能会取消，预计决定时间在5月中旬     国际奥委会高级成员表示，如果因为日本新冠病毒感染肺炎疫情爆发，而造成举办奥运会成为一种危险的举动，那么今年夏天的东京奥运会就将直接取消，而不是推迟或者更换城市举办国际奥委会接下来会密切关注日本新 ...全文,2020-02-26,5,4,1
疫情,刀刀带风,我分享了文章 特稿 | 日本紧急启动储备药法匹拉韦对抗疫情，邵辉博士对话药物研发... ,2020-02-26,0,0,0
疫情,追星女孩的日记,#易烊千玺跳女团舞##易烊千玺朋友请听好# 来一起来回顾下 17年快本易烊千玺跳舞吧！弟弟太萌了#防控疫情小贴士#  追星女孩的日记的微博视频 ,2020-02-26,9,2,0
疫情,快乐的小福星,又被通知要录课，瞬间心情不好了。领导提出来的时候，没有拒绝，因为知道既然他第一个找我跟我做工作，肯定是有理由让你拒绝不了的。最后的结果是，领导也怼了，任务也得完成，想想这是何必呢？既然事情是推不掉的为啥不卖个乖，拍个马呢？“嗯嗯，领导说了算，一定全力配合，为疫情做点奉献。”这种话 ...全文,2020-02-26,0,4,0
疫情,一只蹦蹦跳跳的尤物,等疫情过去，在组织大家去冲浪，大家对冲浪有兴趣的可以关注这个博主，你全巴厘岛，找不到更好的。,2020-02-26,21,11,6
疫情,帝零零壹,钟南山院士回答记者提出此次疫情暴露的问题时，特意提到了疾控中心地位低下，只是技术研究部门没有行政权，正如我之前在微博中提到的，普通地级市的市长是正厅级，而地级市疾控中心主任仅仅是一个正科级，这中间隔了多了行政级别不言而明，疾控中心想上让信息直达天庭怎么可能 查看图片,2020-02-27,0,0,0
疫情,SM食人花先生,#大酱园#  评论大搞笑了哈哈哈哈哈哈哈，每一集的微博评论都能笑一顿，哈哈哈哈，真是有助舒缓疫情期的紧张情绪 ~~~,2020-02-27,1,4,0
疫情,奶舅_吴斌,最近受邀参加#知识研究所# 活动，分享心理学相关科普知识和看法。由于站方的朋友对我一直关爱有加，也借这次机会很想向关注奶舅的朋友们征集话题，我将选择点赞最多的几个话题进行分享，也会把其他话题收录进#奶舅新书专栏# 的话题库里，未来在微博专栏群为大家分析，让我们一起#科学抗击疫情# ,2020-02-27,13,3,2
疫情,腹骂,最担心的是这场大灾难的起源带有人为故意，不管源自哪国，都是反人类罪。【疫情首先出现在中国，#钟南山 疫情不一定发源在中国# 】钟院士在会后补充，从科研角度看，“首先发现”和“发源”不能划上等号，但我们也不能就此判断疫情是来自国外。只有对新冠病毒进行溯源，有了结果，才可能回答这个问题。,2020-02-27,0,0,1
疫情,澄泓-研究君,在思考一个问题，我们疫情的发展和国外，正好差2-3周，最多一个月的时间。我们春节前后出现了爆发，而老外现在才开始。从股市看，我们春节后是暴跌，当时美股是创了新高。因此从这个角度看，逐步的，我们就不应该太跟随外盘的震荡，毕竟这里有一个先后顺序问题。所以我个人感觉美股和我们之间的关联度 ...全文,2020-02-27,22,0,0
疫情,澄泓-研究君,【盘前思考20200227】继续划重点-点赞是美德👍1【外盘】美股高开低走略企稳；2【大事】① 疫情海外继续蔓延② 美股有企稳迹象③ 定向（小农小微）释放5000亿3【仓位】【5（保守）-8（激进）】成以内较为合适；4【策略】① 美股和我们节后类似，宣泄2个交易日后，第三个交易日昨晚有企稳迹象 ...全文,2020-02-27,28,2,1
疫情,meredithshen,发奖金，放假轮休。//@方方:在武汉的医护人员实在太辛苦，而且还要面对被感染的危险。他们真是有大功劳！大家都担心他们是否能撑到拐点。无论如何，也只能希望他们挺住。疫情过后，请政府把所有准备用来开庆功会表彰会诸如形式主义的东西，都折成奖金，发给他们就好了。,2020-02-27,0,0,0
疫情,敏从心来,为世界疫情祈祷，祈求上帝守护世界，医治拯救更多的生命，凡受疫情影响的国家，求神特别看顾，意大利韩国日本伊朗等国，求神保守护佑所有相关的一线人员尤其医护人员，使人们有足够的口罩和药物，求神特别引领韩国的信徒，愿神拯救转回韩国被邪教引诱的人们，祈求阻止他们作恶的脚步，使他们心思清明恢 ...全文,2020-02-27,1,0,0
疫情,侃侃而谈zp,#日本全国学校从3月2日起放假#  日本首相安倍下令，全国学校从3月2日起放假     现在中日越来越有山川异域风月同天的感觉了这不，日本终于开始重视新冠病毒疫情，不敢再任性地赌国运了     中国万众一心抗疫的现成作业，日本也憋不住开始抄袭了 ,2020-02-27,5,7,2
疫情,侃侃而谈zp,#钟南山 预测4月底疫情基本控制#   钟南山院士称新冠病毒疫情预计4月底可以基本控制     我等了30天，还要再等30天，然后又是30天，你知不知道，你知不知道，我等到花儿也谢了     钟南山院士辛苦了，为国为民，国士无双     现在国内就是湖北，特别是武汉了，压力也已经 ...全文,2020-02-27,3,7,2
疫情,侃侃而谈zp,#钟南山 疫情不一定发源在中国#  钟南山院士称疫情不一定发源在中国      迄今为止，新冠病毒的源起还是未知的，令人一头雾水莫测高深，还真可能是境外输入，当然这不意味着可以推断是人工培育的——世界范围内的专家学者们一致否认了这种疯狂的想法，认为这根本不值一哂但我们付出的代价 ...全文,2020-02-27,3,3,2
疫情,侃侃而谈zp,#韩国新冠肺炎累计1595例#  韩国新冠肺炎累计1595例      韩国新冠病毒疫情的局面很丧，可以说要糜烂了韩国放着中国现成的抗疫作业不去抄，估计他们接下来的疫情防控局面会不可收拾的（不过说真心话，韩国就是想抄中国的作业，他们的体制也抄不了）       现在我关心两个问题：1. ...全文,2020-02-27,6,7,3
疫情,浆果一罐儿,所以请马上行动起来把疫情控制住！！！我航班都被取消了！！！,2020-02-27,0,0,0
疫情,SD下海的杨大夫,"To the people of Hubei and other provinces bravely fighting the virus on behalf of the world community, we offer our support. 湖北省以及其它地区的中国人民为全球抵抗冠状病毒作出了坚强的努力和贡献。我们支持你们！疫情升级，美国大学校长发声 ",2020-02-27,5,0,2
疫情,相忘于江湖可矣,【#美股暴跌# ·#美股再度暴跌##疫情全球蔓延外盘股市暴跌# 】是瓜，是面？聪明的，告诉我 ,2020-02-27,0,1,1
疫情,相忘于江湖可矣,苦难，可以使人坚强；疫情，会让孩子们更有担当！,2020-02-27,0,0,0
疫情,相忘于江湖可矣,@相忘于江湖可矣：疫情当前，人们应选择站在一起，共同抗疫；病毒面前，人类就是命运共同体，同心协力！,2020-02-27,0,0,0
疫情,相忘于江湖可矣,这个洋葱不好剥，辣眼，辣到泪流满面，不辨真假 @剥洋葱  公卫专家：关于疫情1月5日就提交了报告，不该发生的事还是发生了 ,2020-02-27,0,0,0
疫情,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山# //@人民日报:【钟南山：#预测4月底疫情基本控制#】 钟南山院士正发言，介绍疫情防控新情况↓↓,2020-02-27,0,0,0
疫情,胡锡进,中国应当在不影响本国抗疫的前提下，积极准备对世界其他疫情严重的国家提供人道主义帮助。随着中国疫情得到总体控制，我们各种医疗资源极度紧张的局面将逐渐缓解，而其他一些国家的疫情进入高速暴发期。韩国最新的24小时统计新增505个病例，已经超过了中国包括湖北省在内的全国新增病例。韩国大邱市已 ...全文,2020-02-27,26938,3962,715
疫情,追星女孩的日记,#肖战##全身哪最易沾上新冠病毒# 一起向奋战在前方的英雄致敬！我们在后方守望相助！防护从我做起，战疫非赢不可！！#防控疫情小贴士# 追星女孩的日记的微博视频 ,2020-02-27,30,0,2
疫情,北京眼科医生陶勇,老仪辛苦了，在疫情期间，深入北京的大街小巷，去记录我们身边的无名英雄，必须赞一个！#陶勇# #战疫打卡行动# #等风雨经过# 陶勇超话,2020-02-27,11341,1103,202
疫情,孤沽,我们在海外的飞回去要隔离14天，国际旅客（同样疫情国）只测体温不隔离？//@蔣念稚:这波操作让我觉得 在家已经隔离了一个月的本地人 返蓉复工自行隔离14天的大家 和为了返蓉办理的健康证 简直就是个笑话 我连下楼买个菜都要提供出入证明和测体温 跨境居然只需要同样的手续就可以了,2020-02-27,22,8,15
疫情,jiesi10001,//@秋田六千:看到最后真的哭了，多少人生停留在了2020年//@M大王叫我来巡山:疫情会过去…但很多人的生活再也回不到从前了//@江南大野花:原本美满幸福的三口之家，只剩一人独守空荡荡的屋子//@橄榄不菜:好难过也好无奈//@卓雨卓雨:唉，现在感觉大家都麻木了，也不愿意提这了,2020-02-28,0,0,0
疫情,轻寒未霜,谁没有老的那一天，这也过于粗暴了？视频中起码有两名城管人员，一名在拍摄执法过程录像，一名在拖走车辆，剩下几名可能是社区工作人员或者举报人（考虑到疫情的大环境有可能是被人举报）//@阿潘宝:禽兽不如//,2020-02-28,0,0,0
疫情,欣太好急乐,梁万年说，专家组也分析认为，零增长并不等于零风险，目前疫情防控形势依然严峻复杂，有很大不确定性，依然面临反弹的巨大压力，不能盲目乐观，防控丝毫不能放松。 北京·泰河园小区 ,2020-02-28,0,0,0
疫情,于强的台湾观察,昨天2月27日，台当局陆委会在记者会中，不再使用“武汉肺炎”，用的是“新冠肺炎”。但是负责台湾地区防疫的台当局“疫情指挥中心”依然使用的是“武汉肺炎”,2020-02-28,38,14,2
疫情,澄泓-研究君,【盘前思考20200228】继续划重点-点赞是美德1【外盘】美股再暴跌；2【大事】① 疫情海外继续蔓延② 美股再次暴跌③ 央行计划中小银行定向降准3【仓位】【5（保守）-8（激进）】成以内较为合适；4【策略】① 美股没守住，再次暴跌，简单粗暴，根本原因其实大家都清楚，疫情扩散让经济前 ...全文,2020-02-28,23,7,2
疫情,苏白言家的蓁蓁,全国努力了一个月，眼看外省差不多要恢复正常了，别又重回解放前，政府拿出对自己国民的态度对待外国人啊，自己国家人不配合可不是就直接放走了，疫情又不是闹着玩的。谁能想到，因为放了一堆不配合的外国人进来，湖北省的目前可能比有些省还安全些？湖北封省没有新感染进去，山东和四川可太惨了。,2020-02-28,0,0,0
疫情,侃侃而谈zp,#谭德塞 中国以外地区才是最大担忧#  世卫组织总干事谭德塞就新冠病毒肺炎疫情称，中国以外的地区才是WHO最大的担忧     谭德塞对我国疫情防控工作评价非常高，他亲眼目睹了中国惊天动地气吞山河一般的新冠疫情防控人民战争，对比之下，自然就对其他国家面对最狡猾新冠病毒攻击时的表现没有信心 ...全文,2020-02-28,5,5,2
疫情,侃侃而谈zp,#意大利24小时内新增250例新冠肺炎#   意大利24小时内新增250例新冠肺炎     对意呆利来说，这个新冠肺炎确诊病例增长速度是惊人的，堪称迅雷不及掩耳盗铃之势，会把意呆利弄得更加呆萌的貌似意呆利确诊新冠肺炎的死亡率明显地要高，可以推测出他们的检测速度是跟不上疫情发展形势的 ...全文,2020-02-28,3,5,2
疫情,侃侃而谈zp,#韩专家回应精神科几乎全员确诊#   102名病人，共99名确诊，韩专家回应某精神科几乎全员确诊     据说该医院精神科为防止病人自杀，常年紧闭门窗，这不就相当于mini版“钻石公主”号嘛     昨天和青岛朋友打电话，说韩国失控的疫情搞得青岛那边很紧张😓有些金融机构又开始灵活上班 ...全文,2020-02-28,5,3,2
疫情,浆果一罐儿,好长！！！希望疫情早些好转，大家都不要冒险，身体最重要！！,2020-02-28,0,0,0
疫情,相忘于江湖可矣,加油！不相信药物奇迹，根本没有救世主！战胜疫情，靠的是伟大的祖国、伟大的人民、伟大的时代！什么风雨我们没见过？什么磨难没有经历过？困境，使我们坚强。疫情，让我们更有担当！不获全胜，决不轻言成功！,2020-02-28,0,0,0
疫情,相忘于江湖可矣,卦哥家超话 【#美股暴跌# 】【#美股再度暴跌#】【#疫情全球蔓延外盘股市暴跌# 】如果说前几天依次是烩面、拉面、方便面滴话，今天是——白水面！ ,2020-02-28,0,1,0
疫情,相忘于江湖可矣,【钟南山：#疫情不一定是发源中国# 】台湾省一档节目的解释，专家深入浅出地给出了论据支撑。那么，疫情最可能发源于哪里呢？网页链接 ,2020-02-28,3,1,2
疫情,相忘于江湖可矣,疫情当前，所有决策，都应该也必须基于对人民群众的生命健康负责。为管理者点赞,2020-02-28,0,0,0
疫情,胡锡进,支持中国派专家组前往伊朗提供抗疫支持。无论从人道主义的角度，还是出于友好国家的情谊，这都是中国有必要做的。老胡昨天曾通过社交媒体呼吁，中国在疫情缓和的情况下，在继续保持本国抗疫力量充足的同时，可将逐渐腾出的部分医疗资源用于援助目前疫情危急的国家。 病毒不分国界，抗疫也不可能所有 ...全文,2020-02-28,8662,1664,328
疫情,胡锡进,疫情正在中国被逐渐控制住，同时它在中国境外出现汹涌暴发。对于从韩日到意大利、伊朗的沦陷，中国人有表现出兴高采烈的样子吗，有哪些有影响的声音做了不像话的挖苦吗？老胡找来找去没看到有啥重量级的。倒是一篇骂中国人自己家漏水淹了楼下的房间，然后对楼下人家酸言酸语的文章把老胡惊着了。这人是 ...全文,2020-02-28,20143,3291,2665
疫情,胡锡进,中国的抗疫取得了重大进展，随着疫情在中国以外大规模扩散而且一些国家政府防控措施软弱，国际上对中国防控的正面评价逐渐增多。 这个时候，我们应当有底气包容西方记者的各种挑刺，也包容中国国内少数以同西方舆论呼应、搅和为荣的人搞点他们眼中的“阴暗面”向西方社交平台传播。当然，如果确实有 ...全文,2020-02-28,5953,1418,356
疫情,追星女孩的日记,#防控疫情小贴士# 即将复工和复学的朋友们一定要注意好防范，保护好自己啊#眼泪及结膜分泌物存在新冠病毒# 追星女孩的日记的微博视频 ,2020-02-28,1,0,0
疫情,慕小月moon,#北海道进入紧急状态#尽管如此，这位年轻帅气有责任有担当有魄力的好知事（省长）还是得到了好高评价……现在日本网友都好羡慕北海道，为什么自己所在的县（省）的知事不是北海道知事，各县的疫情信息不透明，因为不检测的话数量也不会增加 慕行之的微博视频 ,2020-02-28,3194,107,117
疫情,轻寒未霜,为了选举 疫情还有资本？,2020-02-29,0,0,0
疫情,轻寒未霜,昨天看到视频就感觉可能是这种情况，因为我们小区也有人会把回收废品堆在小区内部，造成安全隐患（有一年还着火了），所以如果他好几天都不拉走业主绝对会有意见，会叫物业去处理掉。不过无论如何也不应该暴力对待，这个是两码事。不过如果现在由于疫情愿意废品不能及时转移，老大爷家也应该主动处理。,2020-02-29,0,0,0
疫情,奶舅_吴斌,？？？你号没了//@奶舅的助理:我跟老板说，疫情，2月不用给我发工资…他就没发//@每个灿烂的日子:哈哈 中国好员工,2020-02-29,8,3,0
疫情,腹骂,鸡毛就是令箭、红袖章也是权力！疫情期间，野蛮执法进一步升级，老人们也被暴力虐待。【老太太下地干活没戴口罩，被四壮汉压倒在地强制上拷后带走】、#天津红桥区彰武楼小区拾荒老人被推搡殴打# 、【西安老人没戴口罩被物业人员连扇耳光打掉牙，拍客遭围攻设备被抢】#不能等死了人才查办枉法裁判！#,2020-02-29,1,0,2
疫情,腹骂,疫情还没有彻底结束，赞叹和陶醉声就开始乐此不疲！鲁迅：“做奴隶虽然不幸，但并不可怕，因为知道挣扎，毕竟还有挣脱的希望；若是从奴隶生活中寻出美来，赞叹、陶醉，就是万劫不复的奴才了！”“中国人没记性，因为没记性，所以昨天听过的话，今天忘记了，明天再听到，还是觉得很新鲜。”#腹语怒骂#,2020-02-29,1,0,3
疫情,澄泓-研究君,罗昌平：新冠疫情以来，几位院士丑态百出：有的谎话连篇，有的如门外汉，有的客串公关念错稿子，感觉院士名额就是各种既利集团分猪肉一样得来的。屠呦呦先生拿过诺贝尔医学奖，虽说科研经费分配可能吃亏，但晚节比头衔更重要，不要也罢！ ,2020-02-29,65,19,17
疫情,澄泓-研究君,【转】最近和阿里交流的反馈，大结论是中产在这把疫情中损失惨重：关于：中产消费者（28岁~30岁、31岁~35岁、36岁~38岁），（其中【30岁~35岁】数据表现最为突出），在此疫情期间，在电商消费表现最差，出现平均负20%多。【负增长】主要体现：一、【消费】1. 中高端美妆护肤品牌：雅诗兰黛，兰蔻、 ...全文,2020-02-29,23,7,5
疫情,澄泓-研究君,疫情期间受益和受损行业，老铁多挖掘下相关投资机会1、受损行业第一：制造业第二：电影业第三：旅游业第四：餐饮业第五：酒店业第六：交通运输业第七：石油行业第八：建筑业、房地产业2、受益行业第一：短视频、游戏等第二：电商第三：线上教育第四：“无人化”服务第五：线上 ...全文,2020-02-29,23,8,15
疫情,澄泓-研究君,"疫情刚开始，华尔街听到亚洲脸的富人们，都在聊马斯克（mask），以为特斯拉很好，机构狂买，后来才明白,是富人在调货抢口罩（mask），这些天华尔街听到马斯克，就头痛了…… ",2020-02-29,44,8,6
疫情,meredithshen,今天武汉还是新增确诊400多，新增疑似200多。真的搞不懂。为什么？哪些人群？这应该是目前大家最关心的问题，那么多的媒体派到湖北来报道，调查一下大家最关心的问题，围绕这些来展开报道，难度不应该是这种打开方式吗？某些媒体真的是愧对自己的牌子了，用武汉话说，就是脸都撑不出去，蛮丑。这次疫情 ...全文,2020-02-29,0,1,0
疫情,霞勇同心,《李克强考察这个平台后说：现在看来最终战胜疫情的曙光就要出现了》什么时候你们可以让大家都能摘下口罩，这时候疫情防控才算是取得决定性的胜利了。网页链接 ,2020-02-29,0,0,0
疫情,霞勇同心,《中日韩将携手抗疫！王毅硬核发声，亚洲三国互帮互助，必定取胜》近日来，新冠肺炎疫情在日韩等多国持续扩大，当前中日韩三国都处在全力抗击疫情的关键时期。网页链接 ,2020-02-29,0,0,0
疫情,霞勇同心,他们伟大 你会如何向疫情中全副武装的白衣战士致敬？ ,2020-02-29,0,0,0
疫情,侃侃而谈zp,#空气传播非新冠肺炎主要传播方式#空气传播非新冠肺炎主要传播方式～     中国—世界卫生组织关于新型冠状病毒感染肺炎疫情的联合报告称，空气传播并不是该病毒的主要传播方式，这意味着携带者面对面飞沫传播和密切接触是其主要的应该加以特别防范的传播途径⚠️     所以戴口罩、勤洗手，保持心智积 ...全文,2020-02-29,5,3,2
疫情,侃侃而谈zp,#成都部分火锅店恢复堂食#  成都部分火锅店恢复堂食     哈哈，盼望着，盼望着，火锅来了，美食的脚步近了     民以食为天，那一定错不了的在新冠疫情禁足期间，群众们最怀念的美食排行榜上，火锅遥遥领先，是霸榜的存在 ,2020-02-29,6,3,2
疫情,胡锡进,新冠肺炎正加快在世界多个地区扩散，全球性的恐慌正在形成。这个时候抗疫是最大的事，然而一些人却把发泄情绪放在了前头，把这场疫情贴上“中国”的标签，以此宣泄对本国抗疫不利导致疫情失控爆发的愤怒和惊慌。他们该这样怪中国吗？平心而论，新冠疫情最早在中国形成规模爆发，中国最早进行了抗疫的 ...全文,2020-02-29,26407,3085,1604
疫情,追星女孩的日记,#新冠肺炎病毒几乎人人易感#“我是如此的相信，等风雨过后，一定会春暖花开的”像所有还奋战在一线的工作人员致敬！#防控疫情小贴士# 追星女孩的日记的微博视频 ,2020-02-29,1,0,0
疫情,追星女孩的日记,#花木兰删掉李翔原因# 哈哈哈哈哈木兰射箭有点可爱！现在太期待上映了#防控疫情小贴士# 追星女孩的日记的微博视频 ,2020-02-29,0,0,0
疫情,北京眼科医生陶勇,各位朋友：我好友为疫情原创了歌曲《无名英雄》为武汉为中国加油！有品牌方/ 媒体/ 艺人 等相关朋友免费授权提供！可以剪辑品牌相关的内容作为视频推广。有意向请联系14243117@qq.com 视频音乐仅仅为DEMO版。#陶勇#陶勇超话 北京眼科医生陶勇的微博视频 ,2020-02-29,10425,867,490
疫情,北京眼科医生陶勇,陶勇超话#陈数对话陶勇# 我是朝阳医院眼科医生陶勇。当下抗疫之战还未结束，作为一名医生，湖北的同学们和老师们，我也想和你们说：有一种爱是不顾一切地与你同在。疫情带来的困难是暂时的，你们要在这段时间保护好自己，保护好家人，坚强和勇敢的面对灾难。我希望同学们在保持身体健康的同时， ...全文,2020-02-29,11549,1213,558
疫情,雪山英石,三哥这话倒是说得没错，不过感觉疫情传入朝鲜的机率不大。,2020-03-01,1,0,1
疫情,腹骂,黄花菜都凉了！世卫组织声称的目前只有一种可能有效药瑞德西韦，等待武汉临床试验结果出来之日，中国的疫情基本上要算结束了，武汉患者可以说是白当了一次双盲试验的小白鼠。是谁让中国人甘心替美国医药公司做小白鼠的呢？为什么在非常时期就不能采用其他国家同情用药的方法进行测试呢？#腹语怒骂#,2020-03-01,0,0,1
疫情,澄泓-研究君,【转】病毒源头到底是哪里？钟南山院士说，疫情首先发现在中国，发源地不一定在中国，结合中科院发表的论文、国外情况及世卫组织声明，增加一些关键点：1. 武汉军运会时间是2019年10月18日到27日。2. 美国流感爆发是在2019年10月份，已造成一万多人死亡。2.中科院：病毒人传人出现在11月中下旬， ...全文,2020-03-01,204,86,56
疫情,澄泓-研究君,【韩专家称最坏情况是40%国民感染 韩国疫情或持续至年底】据韩国媒体2月28日报道，韩国首尔大学医院感染内科教授崔秉均（音）在接受采访时表示：“最糟糕的情况是，病毒可能会感染40%的韩国国民。疫情可能会持续到今年年底，所以我们应该做好长期应对的准备。”。。。 ,2020-03-01,20,1,0
疫情,敏从心来,致敬所有以各种形式为疫情尽过一份力量的“逆行者” 很想念外公滴吃货啊的微博视频 ,2020-03-01,0,0,0
疫情,老兔爷zy,我们的白衣勇士们不辞辛劳，浴血奋战的阶段性胜利。#全国累计治愈首超现有确诊病例数#疫情阻击战好消息频传，加油💪中国！ ,2020-03-01,1,0,0
疫情,侃侃而谈zp,#36岁医生抗疫时心脏骤停去世#  36岁医生抗疫时心脏骤停去世     据悉袁洋洋医生已经连续工作了39天袁医生为了抗击新冠疫情而过劳致死，是死得重于泰山的     但是我们不应该忽视袁医生为什么会出现连续工作39天的异常状况！在给予袁医生死后哀荣，给予其家人补偿的同 ...全文,2020-03-01,5,10,2
疫情,侃侃而谈zp,#意大利居民拒戴口罩要自由#  意大利北部居民拒戴口罩，自发集会要求“还我们自由”    新冠肺炎疫情传染性非常强，最常见的传播途径就是飞沫传染，所以戴口罩其实就是最有效的自我保护与切断病毒传染渠道的保障措施了    在新冠疫情这个瘟神肆虐期间，热爱生活敬畏生命的人们不 ...全文,2020-03-01,3,6,1
疫情,侃侃而谈zp,#安倍称未来两周是抗疫关键期#  安倍称未来两周是抗疫关键期     其实安倍也是压力山大，已经不敢再像十几天前那样对新冠病毒疫情听之任之，顺其自然地赌国运了     毕竟马上就是夏季奥运会了，接下来的一个月中，都有着“一招不慎，满盘皆输”的风险，不加上额外的十二分小心是万万不行 ...全文,2020-03-01,5,5,3
疫情,侃侃而谈zp,#美国考虑部分采取中国防疫措施#  美国考虑部分采取中国防疫措施     号外号外，新冠病毒感染肺炎疫情防控工作美国开始抄中国作业啦，我看就不用羞羞答答犹抱琵琶半遮面了，大方点好啦      共Zhi也要解放思想，没啥不好意思的，毕竟这世界变化太快，得与时俱进跟上形势不是？ ...全文,2020-03-01,8,9,3
疫情,侃侃而谈zp,#韩国累计确诊新冠肺炎3526例#  韩国累计确诊新冠肺炎3526例，这个蔓延速度，韩国危乎哉     韩国毗邻我国山东东部，是一衣带水的近邻，希望咱们齐鲁大地不要出现殃及池鱼的不利局面🙏也希望韩国坚强，能够尽快控制住新冠疫情[加油]      韩国首尔大学的专家作出的最悲观预测是，其国内新冠疫 ...全文,2020-03-01,9,4,1
疫情,侃侃而谈zp,#法国新冠肺炎确诊升至100例#   法国新冠肺炎确诊升至100例～     以前还有人开玩笑说新冠病毒感染肺炎疫情的出现，成功地让法国黄马甲的游行示威运动停歇下来现在看来法国疫情开始严重了，似乎高卢雄鸡抵抗新冠疫情的马奇诺防线开始失守     接下来的一周，多国估计都会进入疫情快速发 ...全文,2020-03-01,11,5,2
疫情,嘎五嘎六,//@网球笨豆:孙杨遭禁赛事件，同样也是敲给更多人的警钟：这个以“弯道超车”和“越界突破”为荣的社会，应该唤回对规则的理解与尊重  //@小纬BEXBL3: 【发条和疫情无关的】嗯…,2020-03-01,0,0,0
疫情,人五_,昨天微信群里说拼团的n95到了，我出门去拿，带了一个我室友给我的一次性医用口罩。地铁人少了一些，但还是有人站着，我看到的意大利人，没有一个人戴口罩。拿完口罩我去我朋友家吃饭，她们俩从疫情开始到现在一直没出门，买了巨多零食在家。我坐公车过去，下车往她家走的路上，还能看到意大利人坐 ...全文,2020-03-01,1693,174,27
疫情,追星女孩的日记,#陈伟霆留胡子#《橙红年代》里面也是有胡子的陈伟霆呀，看起来好有男人魅力～希望新剧快点播出来给我们这些闲在家里的人看#防控疫情小贴士# ,2020-03-01,0,0,0
疫情,小短腿夏酱,昨天还说我做生意傻呢，不知道提前给下一季度备货，这波算不算傻人有傻福，春装我还没拿货，打算跳过去，等疫情结束直接上夏装。 ,2020-03-01,39,16,0
疫情,小短腿夏酱,等大王天使的看这里，目前断码缺货，有货的码数如下：纸尿裤NB S L有货 拉拉裤L XL有货仅支持两包或者四包这样购买，一包的仓库不发货，因为人手不够要加大效率。三天左右发。拿货涨了5块钱一包，但是我这边先不涨了，希望疫情过去恢复原价就行，不想改来改去。已经让客服帮我修改商品了，一会 ...全文,2020-03-01,13,17,1
